map_name,number_of_agents,map_dim_rows,map_dim_cols,num_static_obstacles,obstacle_density,fastest_solver,bcp_runtime,cbs_runtime,cbsh_runtime,sat_runtime,solved_by_bcp,solved_by_cbsh,solved_by_cbs,solved_by_sat,y2,y3,y1,map_class,Agent Spars,ROD
warehouse_1136,45,550,450,143040,0.577939394,BCP,4.96714,43.9169,35.1031,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000430787,0.577939394
warehouse_1137,45,550,450,125160,0.5056969696969696,CBS,4.34085,1.78563,38.9102,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000367827,1
warehouse_1138,45,550,450,116816,0.4719838383838384,BCP,4.40345,-1,43.5081,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,warehouse,0.000344342,1
warehouse_1139,45,550,450,107280,0.4334545454545455,BCP,3.57667,69.4103,44.4156,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000320924,1
warehouse_114,35,350,50,6656,0.3803428571428571,BCP,0.629098,-1,3.11616,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,warehouse,0.003227591,1
warehouse_1140,45,550,450,100128,0.4045575757575758,CBS,4.66472,0.737693,50.3515,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.00030535,1
warehouse_1141,5,650,450,172840,0.590905983,CBS,0.600022,0.569488,3.92738,228.683,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,4.17851E-05,0.590905983
warehouse_1142,5,650,450,169264,0.5786803418803419,BCP,0.562265,0.749737,4.19261,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,4.05726E-05,1
warehouse_1143,5,650,450,146020,0.4992136752136752,BCP,0.674475,0.762207,5.10928,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,3.41344E-05,1
warehouse_1144,5,650,450,138272,0.4727247863247863,CBS,0.61815,0.570811,5.57435,230.45,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,3.24195E-05,1
warehouse_1145,5,650,450,128140,0.4380854700854701,CBS,0.630608,0.594584,6.36263,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,3.0421E-05,1
warehouse_1146,5,650,450,116816,0.3993709401709401,CBS,0.772033,0.479585,7.17015,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,2.84602E-05,1
warehouse_1147,15,650,450,172840,0.590905983,BCP,10.7152,-1,12.5043,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,warehouse,0.000125355,0.590905983
warehouse_1148,15,650,450,169264,0.5786803418803419,CBS,1.26083,0.779211,13.0671,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000121718,1
warehouse_1149,15,650,450,146020,0.4992136752136752,CBS,1.38255,0.820851,16.3296,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000102403,1
warehouse_115,45,350,50,9920,0.5668571428571428,BCP,103.649,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.005936675,1
warehouse_1150,15,650,450,138272,0.4727247863247863,CBS,1.72862,0.641006,16.9741,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,9.72586E-05,1
warehouse_1151,15,650,450,128140,0.4380854700854701,CBS,1.83898,0.689682,17.784,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,9.12631E-05,1
warehouse_1152,15,650,450,116816,0.3993709401709401,CBS,1.69315,0.693647,19.9187,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,8.53806E-05,1
warehouse_1153,25,650,450,172840,0.590905983,BCP,1.99711,148.004,22.7518,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000208925,0.590905983
warehouse_1154,25,650,450,169264,0.5786803418803419,CBS,2.0021,0.920136,20.1478,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000202863,1
warehouse_1155,25,650,450,146020,0.4992136752136752,CBS,2.66628,0.906635,29.1586,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000170672,1
warehouse_1156,25,650,450,138272,0.4727247863247863,BCP,2.91728,12.1172,30.0047,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000162098,1
warehouse_1157,25,650,450,128140,0.4380854700854701,CBS,3.02428,0.602731,30.4232,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000152105,1
warehouse_1158,25,650,450,116816,0.3993709401709401,CBS,2.67243,0.915226,35.9617,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000142301,1
warehouse_1159,35,650,450,172840,0.590905983,CBS,3.02803,1.05395,30.2938,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000292495,0.590905983
warehouse_116,45,350,50,9728,0.5558857142857143,BCP,5.67444,-1,303.168,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,warehouse,0.005790015,1
warehouse_1160,35,650,450,169264,0.5786803418803419,BCP,3.1244,27.464,28.4517,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000284008,1
warehouse_1161,35,650,450,146020,0.4992136752136752,BCP,4.49731,15.7797,37.9032,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.00023894,1
warehouse_1162,35,650,450,138272,0.4727247863247863,CBS,3.22441,1.00563,35.4745,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000226937,1
warehouse_1163,35,650,450,128140,0.4380854700854701,BCP,3.94079,6.33372,43.2227,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000212947,1
warehouse_1164,35,650,450,116816,0.3993709401709401,CBS,3.63691,0.918716,46.9948,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000199221,1
warehouse_1165,45,650,450,172840,0.590905983,BCP,3.60545,38.0285,39.8439,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000376066,0.590905983
warehouse_1166,45,650,450,169264,0.5786803418803419,CBS,4.05555,1.02042,36.2784,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000365153,1
warehouse_1167,45,650,450,146020,0.4992136752136752,BCP,4.813,60.5766,51.7297,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000307209,1
warehouse_1168,45,650,450,138272,0.4727247863247863,BCP,4.25539,4.3113,45.5071,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000291776,1
warehouse_1169,45,650,450,128140,0.4380854700854701,BCP,4.65446,117.09,50.3882,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000273789,1
warehouse_1170,45,650,450,116816,0.3993709401709401,CBS,5.63303,0.848741,54.6127,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000256142,1
warehouse_1171,5,750,450,199660,0.5915851851851852,BCP,0.70885,0.766266,5.41597,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,3.62739E-05,1
warehouse_1172,5,750,450,195488,0.5792237037037037,BCP,0.644672,0.823565,5.52443,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,3.52083E-05,1
warehouse_1173,5,750,450,169860,0.5032888888888889,BCP,0.686295,0.874461,5.52685,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,2.98258E-05,1
warehouse_1174,5,750,450,159728,0.4732681481481481,BCP,0.797949,0.833167,6.36846,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,2.81259E-05,1
warehouse_1175,5,750,450,146020,0.4326518518518518,CBS,0.830921,0.808423,6.89242,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,2.61124E-05,1
warehouse_1176,5,750,450,135888,0.4026311111111111,CBS,0.877973,0.703187,8.16816,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,2.48001E-05,1
warehouse_1177,15,750,450,199660,0.5915851851851852,CBS,1.67732,0.991117,13.8629,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000108822,1
warehouse_1178,15,750,450,195488,0.5792237037037037,CBS,1.3917,0.881165,16.32,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000105625,1
warehouse_1179,15,750,450,169860,0.5032888888888889,CBS,1.52075,0.948645,16.6845,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,8.94775E-05,1
warehouse_1180,15,750,450,159728,0.4732681481481481,CBS,1.79784,0.964867,17.68,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,8.43777E-05,1
warehouse_1181,15,750,450,146020,0.4326518518518518,CBS,1.99333,0.772531,22.9565,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,7.83372E-05,1
warehouse_1182,15,750,450,135888,0.4026311111111111,CBS,2.74068,0.991803,21.1055,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,7.44003E-05,1
warehouse_1183,25,750,450,199660,0.5915851851851852,CBS,2.15712,1.17006,23.3691,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.00018137,1
warehouse_1184,25,750,450,195488,0.5792237037037037,BCP,2.79679,29.6267,26.2808,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000176041,1
warehouse_1185,25,750,450,169860,0.5032888888888889,CBS,3.13691,0.956819,32.7086,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000149129,1
warehouse_1186,25,750,450,159728,0.4732681481481481,CBS,3.25029,0.783345,31.953,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.00014063,1
warehouse_1187,25,750,450,146020,0.4326518518518518,BCP,3.19219,22.4759,32.4348,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000130562,1
warehouse_1188,25,750,450,135888,0.4026311111111111,CBS,3.61848,0.873639,37.0332,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000124001,1
warehouse_1189,35,750,450,199660,0.5915851851851852,BCP,4.48469,81.5783,35.5831,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000253918,1
warehouse_119,45,350,50,7360,0.4205714285714286,BCP,12.4685,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.00443787,1
warehouse_1190,35,750,450,195488,0.5792237037037037,BCP,4.14978,37.1262,36.1214,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000246458,1
warehouse_1191,35,750,450,169860,0.5032888888888889,CBS,4.11907,2.6232,38.9092,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000208781,1
warehouse_1192,35,750,450,159728,0.4732681481481481,CBS,4.54184,0.878637,40.9221,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000196881,1
warehouse_1193,35,750,450,146020,0.4326518518518518,BCP,4.99287,32.0469,48.024,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000182787,1
warehouse_1194,35,750,450,135888,0.4026311111111111,CBS,5.23668,1.12506,55.4148,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000173601,1
warehouse_1195,45,750,450,199660,0.5915851851851852,BCP,3.97525,39.8358,42.0751,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000326465,1
warehouse_1196,45,750,450,195488,0.5792237037037037,BCP,3.87938,13.8236,43.452,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000316875,1
warehouse_1197,45,750,450,169860,0.5032888888888889,BCP,4.21528,135.461,52.2554,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000268432,1
warehouse_1198,45,750,450,159728,0.4732681481481481,BCP,6.16541,34.7164,51.9931,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,warehouse,0.000253133,1
warehouse_1199,45,750,450,146020,0.4326518518518518,BCP,6.0751,93.3249,58.6831,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",BCP,warehouse,0.000235011,1
warehouse_12,15,50,50,768,0.3072,CBS,0.039862,0.025834,0.192289,0.384889,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.008660508,0.3072
warehouse_120,45,350,50,6656,0.3803428571428571,BCP,1.43666,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.00414976,1
warehouse_1200,45,750,450,135888,0.4026311111111111,CBS,6.17977,0.988344,64.902,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.000223201,1
warehouse_1201,5,50,550,14640,0.5323636363636364,BCP,0.075333,0.087615,0.321956,6.36695,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000388802,1
warehouse_1202,5,50,550,14640,0.5323636363636364,CBS,0.063415,0.048444,0.326434,4.13835,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000388802,1
warehouse_1203,5,50,550,10980,0.3992727272727273,BCP,0.09321,0.10874,0.436011,4.99777,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000302663,1
warehouse_1204,5,50,550,11712,0.4258909090909091,BCP,0.056488,0.068392,0.395285,9.33199,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000316696,1
warehouse_1205,5,50,550,10980,0.3992727272727273,BCP,0.073701,0.078031,0.622933,4.17909,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000302663,1
warehouse_1206,5,50,550,8784,0.3194181818181818,CBS,0.063312,0.045647,0.767184,4.64468,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000267151,1
warehouse_1207,15,50,550,14640,0.5323636363636364,BCP,0.131102,0.184221,0.945342,21.2467,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.001166407,1
warehouse_1208,15,50,550,14640,0.5323636363636364,CBS,0.164008,0.130877,0.966551,6.20263,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001166407,1
warehouse_1209,15,50,550,10980,0.3992727272727273,CBS,0.163473,0.109608,1.49405,12.4741,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.00090799,1
warehouse_121,5,450,50,12800,0.5688888888888889,BCP,0.054956,0.064222,0.260951,5.19121,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000515464,1
warehouse_1210,15,50,550,11712,0.4258909090909091,CBS,0.168407,0.099932,2.14932,239.384,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000950089,1
warehouse_1211,15,50,550,10980,0.3992727272727273,CBS,0.181184,0.124139,1.69204,12.4127,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.00090799,1
warehouse_1212,15,50,550,8784,0.3194181818181818,CBS,0.157693,0.109039,1.59462,6.03391,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000801453,1
warehouse_1213,25,50,550,14640,0.5323636363636364,CBS,0.210313,0.115432,1.63156,14.5935,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001944012,1
warehouse_1214,25,50,550,14640,0.5323636363636364,CBS,0.222233,0.100642,1.65477,20.1728,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001944012,1
warehouse_1215,25,50,550,10980,0.3992727272727273,CBS,0.262004,0.20255,2.17026,11.0476,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001513317,1
warehouse_1216,25,50,550,11712,0.4258909090909091,CBS,0.271282,0.168041,1.93713,19.0813,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001583481,1
warehouse_1217,25,50,550,10980,0.3992727272727273,CBS,0.228893,0.113996,2.16123,10.7908,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001513317,1
warehouse_1218,25,50,550,8784,0.3194181818181818,CBS,0.325011,0.207448,2.90566,16.7848,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001335756,1
warehouse_1219,35,50,550,14640,0.5323636363636364,CBS,0.311368,0.21119,4.19044,-1,1,1,1,0,"[1, 1, 1, 0]","[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]",CBS,warehouse,0.002721617,1
warehouse_122,5,450,50,12544,0.5575111111111111,BCP,0.069809,2.85191,0.261144,5.63566,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",BCP,warehouse,0.00050221,1
warehouse_1220,35,50,550,14640,0.5323636363636364,CBS,0.324773,0.23185,2.9178,262.832,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.002721617,1
warehouse_1221,35,50,550,10980,0.3992727272727273,CBS,0.345686,0.114215,3.06944,18.2678,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.002118644,1
warehouse_1222,35,50,550,11712,0.4258909090909091,CBS,0.402469,0.128913,2.70164,31.7682,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.002216874,1
warehouse_1223,35,50,550,10980,0.3992727272727273,BCP,0.36202,0.443556,3.06183,20.8129,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.002118644,1
warehouse_1224,35,50,550,8784,0.3194181818181818,CBS,0.404448,0.141747,3.90363,25.1063,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.001870058,1
warehouse_1225,45,50,550,14640,0.5323636363636364,CBS,0.414354,0.229947,3.35678,21.3876,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.003499222,1
warehouse_1226,45,50,550,14640,0.5323636363636364,BCP,2.1431,-1,3.51838,37.4835,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.003499222,1
warehouse_1227,45,50,550,10980,0.3992727272727273,CBS,0.399876,0.383947,4.04879,29.985,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.002723971,1
warehouse_1228,45,50,550,11712,0.4258909090909091,BCP,0.957314,2.2002,3.57547,33.0534,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.002850266,1
warehouse_1229,45,50,550,10980,0.3992727272727273,CBS,0.488988,0.229288,3.90945,19.7826,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.002723971,1
warehouse_123,5,450,50,10880,0.4835555555555555,BCP,0.070482,5.23704,0.299753,3.48558,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 0.0, 1.0]",BCP,warehouse,0.000430293,1
warehouse_1230,45,50,550,8784,0.3194181818181818,BCP,0.555255,-1,4.99485,46.1427,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.00240436,1
warehouse_1231,5,150,550,47580,0.5767272727272728,BCP,0.140098,0.191683,0.994718,14.3737,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000143184,1
warehouse_1232,5,150,550,46848,0.5678545454545455,BCP,0.15635,0.193208,1.03058,28.6936,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000140245,1
warehouse_1233,5,150,550,40260,0.488,BCP,0.197709,0.206264,1.29819,15.1264,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.000118371,0.488
warehouse_1234,5,150,550,38064,0.4613818181818181,CBS,0.195357,0.168458,1.37696,40.3087,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000112521,1
warehouse_1235,5,150,550,32940,0.3992727272727273,CBS,0.217893,0.190354,1.49357,11.5362,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000100888,1
warehouse_1236,5,150,550,32208,0.3904,CBS,0.231898,0.181305,1.44494,45.1145,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,9.94194E-05,0.3904
warehouse_1237,15,150,550,47580,0.5767272727272728,CBS,0.33546,0.223784,3.11862,71.987,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000429553,1
warehouse_1238,15,150,550,46848,0.5678545454545455,CBS,0.408769,0.182761,3.39569,67.1672,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000420734,1
warehouse_1239,15,150,550,40260,0.488,CBS,0.436787,0.170967,3.81352,73.5672,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000355114,0.488
warehouse_124,5,450,50,10240,0.4551111111111111,BCP,0.078987,0.080359,0.315718,4.92349,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,warehouse,0.00040783,1
warehouse_1240,15,150,550,38064,0.4613818181818181,CBS,0.482436,0.193185,4.10799,100.624,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000337564,1
warehouse_1241,15,150,550,32940,0.3992727272727273,CBS,0.431829,0.203878,4.38866,130.688,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,warehouse,0.000302663,1
